,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_current_manager,date_birth,remote_work,grupo
155,False,,1326.0,,3,3,other,1478.0,4.0,m,81.0,1,2,sales executive,1,single,,15891,3,False,0.18,,4,0,15.0,2,3.0,13,3,12,1989,True,variante
156,False,frequently,748.0,,9,2,,1480.0,1.0,f,74.0,3,1,laboratory technician,4,,,16458,1,,0.13,3.0,3,0,12.0,3,3.0,12,5,8,1981,True,control
157,False,rarely,405.0,,1,2,life sciences,,2.0,m,93.0,4,2,research scientist,3,married,,2721,0,False,0.24,4.0,1,1,13.0,2,2.0,12,2,8,1966,,control
158,True,rarely,790.0,,24,4,,1489.0,1.0,f,40.0,2,2,sales executive,2,single,,7815,0,True,0.23,4.0,3,0,16.0,2,4.0,15,10,10,1989,False,variante
159,False,frequently,1050.0,,11,4,medical,1520.0,2.0,f,87.0,3,4,manager,4,,,24456,3,False,0.2,,1,1,26.0,2,3.0,14,1,12,1969,True,control
160,False,rarely,971.0,,1,3,,1535.0,4.0,m,64.0,2,3,sales executive,3,,7083.0,12288,1,,0.14,3.0,4,0,,3,3.0,10,8,6,1989,False,control
161,False,,1370.0,,3,1,medical,1586.0,2.0,m,87.0,3,1,laboratory technician,1,single,4723.0,16213,1,,0.18,3.0,4,0,,3,,10,1,5,1994,,variante
162,False,rarely,750.0,,28,3,life sciences,1596.0,2.0,m,46.0,4,2,laboratory technician,3,,3407.0,25348,1,,0.17,,4,2,,3,2.0,10,6,8,1988,,control
163,True,,880.0,,12,4,other,1667.0,4.0,m,36.0,3,2,sales executive,4,,,10414,3,,0.24,4.0,1,0,13.0,2,4.0,11,6,7,1988,,control
164,False,rarely,678.0,,19,3,life sciences,1701.0,2.0,f,35.0,2,1,research scientist,4,married,2929.0,20338,1,False,0.12,3.0,2,0,10.0,3,3.0,10,8,7,1989,True,control
165,False,,1179.0,,2,3,,1706.0,4.0,m,73.0,3,2,sales executive,4,,,6069,1,True,0.17,3.0,1,1,10.0,3,3.0,10,8,8,1980,False,control
166,False,no,350.0,,2,3,medical,,2.0,m,52.0,3,4,manager,2,divorced,,22577,4,False,0.22,4.0,4,1,37.0,0,2.0,16,14,14,1965,True,variante
167,False,rarely,1266.0,sales,14,4,,,,f,63.0,2,2,sales executive,3,married,,6060,1,True,0.13,3.0,1,1,10.0,4,3.0,10,1,7,1987,False,control
168,False,rarely,574.0,,11,3,life sciences,1971.0,1.0,m,30.0,3,3,healthcare representative,3,married,,16873,1,,0.17,3.0,2,1,10.0,1,3.0,10,0,9,1980,True,control
169,False,,189.0,,26,4,human resources,,3.0,m,71.0,4,5,manager,2,married,,25811,4,True,0.18,3.0,1,1,35.0,0,3.0,10,1,4,1968,True,variante
170,False,,,research & development,23,2,,1976.0,4.0,m,37.0,2,2,research scientist,3,single,,14811,1,,0.12,3.0,4,0,20.0,2,3.0,20,3,7,1981,,control
171,False,,692.0,,11,3,technical degree,1985.0,4.0,f,73.0,3,2,laboratory technician,3,married,,26849,1,,0.11,,1,1,10.0,2,4.0,10,9,4,1983,,control
172,True,,310.0,research & development,7,2,technical degree,2032.0,4.0,m,72.0,3,1,laboratory technician,3,married,,3666,8,False,0.11,3.0,4,1,14.0,4,1.0,10,9,8,1967,True,control
173,False,rarely,722.0,,33,1,marketing,2056.0,,f,60.0,2,4,sales executive,4,,12031.0,8828,0,,0.11,3.0,1,1,,2,2.0,20,9,6,1984,True,control
174,False,rarely,1219.0,,2,4,life sciences,,1.0,f,78.0,2,4,manager,4,married,15427.0,22021,2,False,0.16,3.0,3,0,,3,3.0,25,3,7,1970,True,control
175,False,frequently,994.0,,8,3,,,4.0,m,37.0,3,3,sales executive,3,single,,2975,1,False,0.15,3.0,4,0,9.0,0,3.0,9,1,7,1996,False,control
176,False,frequently,721.0,,1,2,,57.0,3.0,f,58.0,3,2,laboratory technician,4,,,10781,1,,0.23,4.0,4,0,12.0,2,,12,3,7,1993,True,control
177,False,,853.0,,18,5,life sciences,,2.0,m,71.0,3,3,sales executive,1,married,,11031,1,,0.22,4.0,4,1,9.0,3,2.0,9,1,8,1988,,variante
178,False,rarely,427.0,research & development,1,3,medical,78.0,1.0,m,,3,2,manufacturing director,4,married,6162.0,10877,1,True,0.22,4.0,2,1,9.0,3,3.0,9,7,8,1991,True,control
179,False,rarely,852.0,,1,1,life sciences,104.0,4.0,m,55.0,2,2,laboratory technician,4,married,5126.0,15998,1,,0.12,3.0,3,2,,1,,10,3,0,1993,False,control
180,True,,669.0,sales,9,2,medical,118.0,3.0,m,64.0,2,3,sales executive,4,,9619.0,13596,1,False,0.16,3.0,4,0,9.0,3,3.0,9,4,7,1977,False,control
181,False,rarely,1334.0,,4,2,,121.0,3.0,f,63.0,2,2,sales executive,2,,,19760,1,True,0.12,3.0,2,3,11.0,4,2.0,11,2,7,1993,False,variante
182,False,,1093.0,,6,4,,125.0,2.0,m,87.0,3,2,sales executive,3,single,5010.0,24301,1,False,0.16,3.0,1,0,12.0,0,3.0,11,5,7,1991,True,control
183,False,rarely,,,37,5,marketing,,3.0,m,94.0,3,3,sales executive,2,married,,11439,1,,0.13,3.0,1,2,,3,3.0,10,0,6,1988,False,variante
184,False,,967.0,,8,3,marketing,207.0,2.0,f,43.0,3,3,sales executive,4,single,,15589,1,,0.14,3.0,4,0,9.0,2,3.0,9,3,7,1991,True,control
185,False,rarely,465.0,research & development,34,3,life sciences,227.0,1.0,m,56.0,3,1,research scientist,3,divorced,,4609,4,False,0.12,3.0,1,1,,2,3.0,9,1,8,1982,True,control
186,False,rarely,989.0,,4,1,medical,253.0,4.0,f,46.0,3,5,manager,3,,19033.0,6499,1,False,0.14,3.0,2,1,21.0,2,3.0,20,9,9,1983,False,control
187,False,,1195.0,,2,2,,264.0,1.0,m,65.0,2,4,manager,4,married,,20462,9,False,0.23,4.0,4,1,22.0,1,3.0,20,11,8,1978,True,control
188,True,rarely,1045.0,,4,4,,291.0,4.0,m,32.0,1,3,sales executive,4,married,10400.0,25812,1,False,0.11,3.0,3,0,14.0,2,2.0,14,9,8,1991,False,control
189,False,no,829.0,research & development,1,1,life sciences,292.0,3.0,m,88.0,2,3,manufacturing director,3,,,20925,1,False,0.22,4.0,3,0,,2,3.0,11,5,8,1993,True,control
190,False,,663.0,,11,3,,306.0,2.0,m,47.0,3,3,research director,4,,,10056,1,,0.14,3.0,3,3,,1,3.0,10,0,7,1986,,control
191,False,,319.0,,4,4,,,1.0,m,41.0,3,1,sales representative,4,divorced,2793.0,2539,4,False,0.17,3.0,3,1,13.0,2,3.0,9,5,8,1986,False,control
192,False,,1300.0,,24,2,technical degree,335.0,1.0,m,62.0,3,2,research scientist,4,,,24447,1,False,0.17,3.0,1,2,,3,3.0,9,4,7,1983,False,control
193,False,no,1105.0,,24,4,,,2.0,f,47.0,3,2,laboratory technician,2,married,5674.0,6927,7,,0.15,3.0,3,1,11.0,3,3.0,9,0,8,1987,,variante
194,False,rarely,906.0,,7,3,life sciences,420.0,4.0,m,91.0,2,2,sales executive,3,married,,16985,1,,0.14,3.0,3,1,13.0,3,2.0,13,4,8,1991,,control
195,False,,849.0,,25,2,life sciences,421.0,1.0,f,81.0,2,3,research director,2,,,26707,3,,0.17,3.0,3,1,,2,3.0,10,0,1,1985,True,variante
196,False,rarely,1275.0,,28,2,,441.0,4.0,f,64.0,3,2,research scientist,4,married,,11934,1,False,0.13,3.0,4,2,11.0,2,3.0,10,1,9,1993,True,control
197,False,,1218.0,,1,1,,531.0,2.0,m,52.0,3,5,manager,3,,19197.0,8213,1,,0.14,3.0,3,1,21.0,3,3.0,21,1,6,1984,,control
198,False,,422.0,,7,3,life sciences,549.0,1.0,f,41.0,3,5,manager,1,,,3854,5,False,0.11,3.0,4,0,33.0,5,1.0,29,11,10,1963,,variante
199,False,,1398.0,,22,4,other,567.0,3.0,f,69.0,3,3,sales executive,1,,8412.0,2890,0,,0.11,3.0,3,0,10.0,3,3.0,9,7,8,1993,,variante
200,False,rarely,1274.0,research & development,9,1,,581.0,3.0,m,,3,3,manufacturing director,2,divorced,,14394,1,False,0.25,4.0,4,1,,6,4.0,13,0,8,1992,True,variante
201,True,,1076.0,,3,3,life sciences,702.0,1.0,m,70.0,3,1,research scientist,1,single,3348.0,3164,1,True,0.11,3.0,1,0,,3,3.0,10,9,7,1990,False,variante
202,False,,1207.0,,28,1,medical,716.0,4.0,m,74.0,4,1,laboratory technician,3,married,,3297,1,True,0.11,,3,3,20.0,3,3.0,20,3,8,1973,True,control
203,False,,430.0,research & development,24,4,life sciences,772.0,1.0,m,80.0,3,2,laboratory technician,4,,5309.0,21146,1,False,0.15,,4,2,10.0,2,3.0,10,4,7,1991,True,control
204,False,,933.0,,29,3,,836.0,2.0,m,98.0,3,2,manufacturing director,2,,,11806,1,,0.13,3.0,4,1,10.0,3,2.0,9,7,8,1981,,variante
205,True,,1184.0,sales,11,3,marketing,840.0,3.0,f,43.0,3,3,sales executive,4,married,7654.0,5860,1,False,0.18,3.0,1,2,,3,4.0,9,7,7,1974,False,control
206,False,,,,5,1,,844.0,3.0,m,42.0,2,3,research director,4,divorced,12808.0,8842,1,,0.16,3.0,2,1,,3,3.0,9,0,8,1996,True,control
207,False,rarely,586.0,,1,3,medical,,1.0,m,48.0,4,2,sales executive,1,divorced,,21816,1,,0.22,,1,1,9.0,5,3.0,9,0,8,1990,True,variante
208,False,,890.0,research & development,26,4,,867.0,3.0,f,81.0,2,4,manufacturing director,4,married,,19028,3,False,0.22,4.0,3,0,31.0,3,3.0,9,0,0,1971,False,control
209,False,,379.0,,5,2,life sciences,889.0,2.0,m,48.0,3,2,sales executive,2,,,8891,1,False,0.14,3.0,4,1,10.0,3,3.0,10,5,3,1991,True,variante
210,False,,1425.0,,14,1,life sciences,924.0,3.0,m,68.0,3,2,healthcare representative,4,,6586.0,4821,0,,0.17,3.0,1,1,,2,2.0,16,4,11,1987,False,control
211,False,no,1188.0,sales,20,2,,,4.0,f,45.0,3,2,sales executive,3,,,24406,1,,0.13,3.0,4,1,,2,2.0,9,0,0,1992,False,control
212,False,rarely,938.0,,2,4,medical,,3.0,m,79.0,3,1,laboratory technician,3,single,2519.0,12287,4,False,0.21,4.0,3,0,,6,3.0,11,3,9,1987,,control
213,False,,1053.0,,1,2,life sciences,976.0,4.0,m,70.0,3,4,manager,4,married,17099.0,13829,2,,0.15,3.0,2,1,26.0,2,,9,7,8,1971,True,control
214,False,no,722.0,,17,3,,992.0,4.0,m,38.0,3,4,manager,3,single,,20489,1,,0.11,3.0,4,0,10.0,2,3.0,10,6,0,1990,False,control
215,False,no,248.0,,23,2,life sciences,1002.0,4.0,m,42.0,3,2,laboratory technician,1,,,14039,1,True,0.15,3.0,3,1,9.0,2,3.0,9,0,8,1978,True,variante
216,False,rarely,796.0,research & development,12,5,,1073.0,4.0,f,51.0,2,3,manufacturing director,4,,,15669,0,,0.11,3.0,2,0,15.0,2,2.0,14,7,8,1987,True,control
217,False,,174.0,,8,4,,1138.0,4.0,m,56.0,2,4,sales executive,2,,13120.0,11879,6,,0.17,3.0,2,1,22.0,3,3.0,9,2,3,1974,False,variante
218,True,,408.0,,23,1,,,4.0,f,45.0,2,3,sales executive,1,,,11162,1,,0.13,,1,1,11.0,3,1.0,11,3,10,1994,,variante
219,False,,,,6,1,,1192.0,2.0,f,54.0,3,1,laboratory technician,4,married,3131.0,26342,1,,0.13,3.0,1,1,,5,3.0,10,0,8,1994,False,control
220,False,,977.0,research & development,1,3,life sciences,1196.0,4.0,f,56.0,2,2,manufacturing director,4,married,,9961,1,,0.13,3.0,2,1,14.0,2,2.0,14,3,11,1986,True,control
221,False,rarely,536.0,,10,5,,,4.0,m,82.0,4,3,sales executive,3,,,21708,0,,0.14,3.0,4,2,,3,3.0,9,0,8,1990,True,control
222,False,frequently,135.0,,19,3,medical,,3.0,f,46.0,3,2,laboratory technician,2,divorced,4444.0,22534,4,False,0.13,3.0,3,2,15.0,2,4.0,11,5,10,1989,,variante
223,False,no,1476.0,,1,3,,1315.0,3.0,f,55.0,1,2,laboratory technician,4,married,6674.0,16392,0,False,0.11,3.0,1,3,10.0,6,3.0,9,7,5,1995,True,control
224,False,no,587.0,,2,4,,1324.0,4.0,f,57.0,3,3,sales executive,3,,9852.0,8935,1,True,0.19,3.0,1,1,10.0,5,2.0,10,9,6,1992,,control
225,False,no,495.0,,2,1,life sciences,1334.0,3.0,m,,3,4,manager,3,,17861.0,26582,0,True,0.13,,4,0,21.0,3,2.0,20,2,10,1981,False,control
226,False,rarely,523.0,,2,3,life sciences,1346.0,3.0,m,98.0,3,2,research scientist,4,single,,22455,1,,0.13,3.0,3,0,9.0,4,3.0,9,8,8,1983,,control
227,False,,507.0,,15,2,medical,1356.0,3.0,f,66.0,3,2,sales executive,1,single,,23553,1,,0.12,3.0,4,0,,6,4.0,10,9,6,1989,True,variante
228,False,rarely,1055.0,,1,3,,1423.0,4.0,f,76.0,3,5,research director,1,,,22456,3,,0.21,4.0,3,1,,3,3.0,9,1,5,1965,False,variante
229,True,frequently,1445.0,,1,5,,1459.0,3.0,f,100.0,4,3,manufacturing director,2,,7446.0,8931,1,,0.11,3.0,1,0,,2,3.0,10,4,7,1992,True,variante
230,False,no,218.0,,8,1,,,4.0,m,55.0,2,3,research director,2,,13757.0,25178,2,False,0.11,3.0,3,1,16.0,5,3.0,9,4,8,1983,True,variante
231,False,,447.0,,2,3,medical,1472.0,4.0,m,39.0,4,4,research director,2,single,16598.0,19764,4,False,0.12,3.0,2,0,35.0,2,2.0,9,8,8,1970,,variante
232,False,,829.0,research & development,15,3,,1485.0,2.0,m,71.0,3,4,research director,1,,,11929,7,,0.14,3.0,4,2,16.0,3,2.0,14,6,9,1989,True,variante
233,False,rarely,1029.0,,16,3,life sciences,,4.0,f,91.0,2,3,healthcare representative,2,single,,21195,1,False,0.19,3.0,4,0,,3,1.0,11,3,3,1988,,variante
234,False,,674.0,,13,3,,1543.0,1.0,m,47.0,3,2,research scientist,4,married,4285.0,3031,1,,0.17,3.0,1,0,,2,3.0,10,3,7,1986,True,control
235,False,frequently,,,2,3,,1547.0,4.0,m,40.0,3,3,healthcare representative,4,,10124.0,18611,2,True,0.14,3.0,3,1,24.0,3,1.0,20,13,9,1981,,control
236,False,,538.0,,1,4,,1553.0,1.0,m,66.0,3,3,healthcare representative,2,divorced,,20933,1,,0.12,3.0,1,3,,4,3.0,10,7,7,1978,True,variante
237,True,rarely,740.0,,1,3,,1562.0,2.0,m,64.0,2,2,sales executive,1,married,9714.0,5323,1,False,0.11,3.0,4,1,,4,3.0,10,6,7,1993,True,variante
238,False,rarely,1245.0,,14,3,life sciences,1582.0,3.0,m,80.0,3,2,sales executive,2,married,9924.0,12355,0,,0.11,3.0,4,1,10.0,3,3.0,9,7,7,1985,True,variante
239,False,,1234.0,,20,5,medical,1606.0,2.0,m,41.0,3,4,healthcare representative,3,,11245.0,20689,2,,0.15,3.0,3,1,32.0,3,3.0,30,12,13,1973,False,control
240,False,rarely,170.0,,3,2,,,3.0,m,76.0,2,2,laboratory technician,3,,3069.0,10302,0,,0.15,3.0,4,1,,3,,10,0,7,1984,,control
241,False,rarely,1130.0,,3,3,,1658.0,4.0,f,66.0,3,2,research scientist,2,,,19332,1,False,0.12,3.0,3,1,11.0,2,3.0,11,7,9,1989,,variante
242,False,rarely,584.0,research & development,22,5,,1665.0,2.0,f,91.0,3,4,manager,3,,,18685,3,,0.25,4.0,3,1,36.0,6,3.0,10,4,7,1969,True,control
243,False,rarely,918.0,,6,3,marketing,,4.0,m,35.0,3,3,sales executive,3,,9241.0,15869,1,False,0.12,3.0,2,0,,3,3.0,10,8,7,1982,False,control
244,False,,792.0,,1,3,life sciences,1737.0,4.0,m,77.0,3,2,laboratory technician,4,married,6472.0,8989,1,,0.15,3.0,4,1,,2,3.0,9,5,8,1984,True,control
245,False,rarely,611.0,,7,4,,,2.0,m,88.0,3,5,manager,2,,,4349,1,False,0.14,3.0,2,0,,3,2.0,21,12,8,1983,False,variante
246,False,,,,4,3,technical degree,,4.0,m,90.0,3,2,research scientist,2,,3055.0,6194,5,False,0.15,,4,2,11.0,2,2.0,9,1,7,1990,True,variante
247,False,,1383.0,,10,3,life sciences,1790.0,4.0,m,90.0,3,3,healthcare representative,1,,8321.0,25949,7,,0.13,3.0,4,1,15.0,1,3.0,12,5,7,1987,False,variante
248,False,,867.0,,8,4,life sciences,,4.0,m,90.0,4,1,research scientist,1,married,3143.0,6076,6,False,0.19,3.0,2,1,14.0,1,3.0,10,7,6,1990,,variante
249,False,rarely,,,8,2,,1823.0,2.0,m,92.0,4,2,sales executive,3,,,22128,1,False,0.21,4.0,3,2,10.0,5,3.0,10,4,8,1989,False,control
250,False,frequently,574.0,research & development,46,1,medical,,4.0,m,40.0,3,1,laboratory technician,4,married,,7003,1,False,0.13,,2,0,,3,4.0,11,3,10,1994,False,control
251,False,rarely,706.0,,2,2,life sciences,1857.0,4.0,m,82.0,3,3,manufacturing director,4,divorced,8578.0,19989,3,,0.14,3.0,3,1,12.0,4,2.0,9,4,7,1977,True,control
252,False,rarely,728.0,,23,1,medical,1864.0,2.0,f,36.0,2,2,sales representative,3,married,,7018,1,False,0.21,4.0,4,1,,5,3.0,9,5,8,1996,False,control
253,False,,311.0,,36,3,life sciences,1881.0,2.0,m,89.0,3,2,laboratory technician,3,divorced,4197.0,18624,1,False,0.11,3.0,1,1,10.0,2,3.0,10,0,2,1992,False,control
254,False,rarely,556.0,research & development,25,2,life sciences,1888.0,2.0,f,93.0,2,2,manufacturing director,4,,,23888,0,False,0.13,,4,2,10.0,2,2.0,9,3,8,1978,True,control
255,False,rarely,937.0,,1,3,marketing,1950.0,1.0,m,32.0,3,3,sales executive,4,,9888.0,6770,1,False,0.21,4.0,1,0,14.0,3,2.0,14,2,1,1989,False,control
256,False,,1125.0,research & development,1,3,life sciences,,4.0,m,48.0,1,2,research scientist,1,married,,5771,1,,0.21,,2,0,10.0,6,3.0,10,8,7,1992,True,variante
257,False,,1224.0,,7,4,,1962.0,3.0,f,55.0,3,2,sales executive,4,,,13586,1,True,0.11,3.0,4,0,10.0,2,3.0,10,0,9,1988,False,control
258,False,rarely,119.0,,15,4,marketing,1975.0,2.0,m,77.0,3,4,sales executive,1,single,13341.0,25098,0,False,0.12,3.0,1,0,21.0,3,3.0,20,11,10,1984,False,variante
259,False,rarely,444.0,,2,2,marketing,1986.0,2.0,f,92.0,3,2,sales executive,2,married,5677.0,4258,3,False,0.14,3.0,3,1,,4,3.0,11,5,10,1983,True,variante
260,False,rarely,911.0,,1,2,medical,,4.0,m,76.0,3,1,laboratory technician,2,married,,4077,1,False,0.13,3.0,3,0,12.0,6,2.0,12,1,7,1993,False,variante
261,False,,,research & development,1,1,,2000.0,3.0,f,98.0,3,3,research director,2,married,,17231,0,False,0.18,3.0,1,2,14.0,3,1.0,13,5,12,1976,True,variante
262,False,no,585.0,,29,4,,,1.0,m,,3,1,sales representative,4,divorced,,19788,2,,0.15,3.0,2,2,16.0,3,,9,0,0,1971,True,control
263,False,frequently,,,8,1,,2.0,3.0,m,61.0,2,2,research scientist,2,married,,24907,1,False,0.23,4.0,4,1,10.0,3,3.0,10,1,7,1974,,variante
264,False,frequently,1392.0,,19,4,life sciences,5.0,,f,56.0,3,1,research scientist,3,married,2909.0,23159,1,,0.11,3.0,3,0,,3,3.0,8,3,0,1990,True,control
265,False,,1005.0,,2,2,life sciences,,4.0,m,79.0,3,1,laboratory technician,4,,,11864,0,,0.13,3.0,3,0,8.0,2,2.0,7,3,6,1991,True,control
266,False,frequently,,research & development,23,3,,,4.0,m,44.0,2,3,manufacturing director,3,,9526.0,8787,0,False,0.21,4.0,2,0,,2,3.0,9,1,8,1985,True,control
267,False,rarely,1299.0,research & development,27,3,medical,,3.0,m,94.0,3,2,healthcare representative,3,,,16577,6,,0.13,3.0,2,2,17.0,3,2.0,7,7,7,1987,True,control
268,False,,,,8,4,,35.0,3.0,m,48.0,3,2,sales executive,2,,6825.0,21173,0,,0.11,,4,1,10.0,2,3.0,9,4,2,1981,False,variante
269,False,,655.0,research & development,7,4,life sciences,76.0,4.0,m,48.0,3,2,laboratory technician,4,divorced,,9528,3,False,0.22,4.0,4,1,,3,2.0,7,1,7,1992,False,control
270,False,rarely,746.0,,8,4,,98.0,3.0,f,61.0,3,2,manufacturing director,4,single,4424.0,20682,1,False,0.23,4.0,4,0,11.0,2,3.0,11,1,8,1992,False,control
271,False,,632.0,,21,4,marketing,120.0,3.0,m,71.0,3,2,sales executive,4,,5441.0,8423,0,,0.22,4.0,4,0,11.0,2,1.0,10,1,0,1972,,control
272,True,frequently,658.0,,7,3,,147.0,1.0,m,66.0,1,2,laboratory technician,3,,6074.0,22887,1,True,0.24,4.0,4,0,9.0,3,,9,0,6,1989,,control
273,False,,1467.0,,11,2,technical degree,154.0,2.0,f,92.0,3,3,sales executive,4,,,22952,0,False,0.14,3.0,3,1,10.0,6,3.0,9,2,8,1987,False,control
274,False,frequently,1312.0,,23,3,,159.0,1.0,m,96.0,1,1,research scientist,3,divorced,,22310,1,False,0.25,4.0,3,3,,2,2.0,10,0,9,1993,False,control
275,False,no,750.0,,12,2,,160.0,,m,95.0,3,2,sales executive,2,married,6146.0,15480,0,,0.13,3.0,1,1,,2,4.0,7,0,7,1990,,variante
276,True,,249.0,,6,4,life sciences,163.0,2.0,m,76.0,1,2,sales executive,3,married,6172.0,20739,4,,0.18,3.0,2,0,,3,2.0,7,7,7,1992,False,control
277,False,rarely,802.0,,23,1,,176.0,3.0,m,96.0,3,3,sales executive,3,divorced,,21196,3,True,0.13,3.0,3,1,,2,3.0,9,0,7,1982,False,control
278,False,rarely,1355.0,,25,1,,177.0,3.0,f,61.0,3,1,human resources,3,,,8916,1,,0.23,4.0,4,1,8.0,3,3.0,8,5,7,1997,,control
279,False,,689.0,,9,2,,195.0,4.0,m,35.0,1,2,sales executive,4,divorced,4668.0,22812,0,False,0.17,3.0,4,3,,2,4.0,8,0,7,1991,,control
280,False,frequently,1395.0,,26,3,,202.0,2.0,f,54.0,3,2,research scientist,2,divorced,5605.0,8504,1,False,0.11,3.0,1,1,20.0,2,3.0,20,2,13,1983,False,variante
281,False,rarely,1436.0,sales,6,2,marketing,205.0,2.0,m,34.0,3,2,sales representative,3,,,16047,2,True,0.2,4.0,4,1,13.0,3,1.0,7,4,5,1970,,control
282,False,no,1496.0,research & development,1,1,technical degree,,4.0,m,41.0,3,2,manufacturing director,3,married,4319.0,26283,1,,0.13,3.0,1,1,10.0,1,3.0,10,0,9,1994,False,control
283,False,frequently,1480.0,research & development,3,2,,,4.0,m,30.0,3,1,laboratory technician,2,,,15062,4,False,0.12,,3,0,13.0,3,2.0,8,7,2,1987,,variante
284,False,rarely,,research & development,14,3,,252.0,4.0,f,,3,1,research scientist,2,,,4673,1,,0.13,3.0,4,1,8.0,5,3.0,8,1,6,1990,,variante
285,False,rarely,313.0,,3,3,,258.0,4.0,f,98.0,3,4,healthcare representative,2,single,,7192,3,,0.18,3.0,3,0,,6,3.0,7,1,0,1972,False,variante
286,False,rarely,894.0,,9,3,medical,260.0,4.0,f,99.0,3,1,research scientist,2,single,,11781,1,False,0.16,3.0,4,0,,2,2.0,7,0,3,1996,False,variante
287,False,,290.0,,21,3,life sciences,267.0,2.0,m,65.0,4,1,research scientist,1,,3564.0,22977,1,True,0.12,3.0,1,1,,3,2.0,8,1,7,1986,,variante
288,False,,1084.0,,29,3,,,4.0,m,54.0,3,2,manufacturing director,4,married,6261.0,4185,3,False,0.18,3.0,1,1,9.0,3,1.0,7,1,7,1985,True,control
289,False,no,1002.0,,18,4,,275.0,4.0,m,92.0,3,2,manufacturing director,4,divorced,6804.0,23793,1,True,0.15,3.0,1,2,7.0,0,3.0,7,1,7,1974,False,control
290,False,,1242.0,,20,3,life sciences,293.0,4.0,f,90.0,3,2,sales executive,3,single,,12916,1,,0.14,3.0,4,0,7.0,2,3.0,7,0,7,1996,False,control
291,False,,1052.0,sales,6,3,medical,302.0,4.0,f,57.0,2,3,sales executive,4,single,,16840,6,,0.12,3.0,4,0,23.0,2,3.0,19,12,8,1978,True,control
292,False,,944.0,,1,3,,314.0,3.0,f,92.0,3,3,sales executive,3,single,,9096,1,False,0.14,3.0,1,0,10.0,3,4.0,10,0,8,1988,True,control
293,True,rarely,465.0,,2,2,,,1.0,f,39.0,3,1,laboratory technician,1,,,21509,7,False,0.2,,1,0,13.0,3,4.0,9,1,7,1990,,variante
294,False,,771.0,,2,4,life sciences,329.0,1.0,m,79.0,2,5,manager,3,,,21030,1,True,0.18,3.0,4,0,33.0,2,4.0,33,15,12,1971,True,control
295,False,,1416.0,research & development,2,2,medical,,1.0,m,49.0,3,5,research director,3,,19436.0,5949,0,False,0.19,3.0,4,1,,5,3.0,21,3,9,1983,,control
296,False,no,1327.0,sales,2,2,life sciences,361.0,4.0,m,39.0,2,2,sales executive,4,,,19682,3,False,0.18,3.0,4,1,13.0,0,3.0,8,7,5,1985,True,control
297,False,,488.0,,27,3,,363.0,,f,75.0,1,4,manager,2,married,,14977,3,True,0.12,3.0,2,1,28.0,2,2.0,7,7,7,1977,False,variante
298,False,rarely,1385.0,,20,2,medical,,3.0,m,79.0,3,4,healthcare representative,4,married,,7501,0,True,0.14,3.0,2,0,21.0,2,3.0,20,4,10,1978,True,control
299,True,no,666.0,,10,4,life sciences,376.0,1.0,m,88.0,3,3,manager,2,married,,10268,1,,0.12,3.0,4,1,,2,2.0,10,9,9,1976,,variante
300,False,,1315.0,,22,3,life sciences,381.0,2.0,f,71.0,4,3,manager,2,divorced,,19100,7,,0.18,,2,1,10.0,6,2.0,7,6,2,1988,False,variante
301,False,frequently,442.0,,2,2,,388.0,2.0,m,44.0,3,2,sales executive,4,single,,20260,1,,0.18,3.0,1,0,,3,,10,0,9,1994,,control
302,False,rarely,147.0,research & development,20,2,technical degree,389.0,2.0,m,37.0,3,2,laboratory technician,4,married,,15972,3,,0.19,,4,1,12.0,4,3.0,10,0,8,1968,,control
303,True,rarely,950.0,,45,4,,401.0,4.0,m,48.0,2,2,sales executive,4,single,5828.0,8450,1,,0.12,3.0,2,0,,0,,8,7,4,1997,True,control
304,False,rarely,218.0,,7,3,technical degree,416.0,2.0,m,100.0,4,2,sales executive,4,,,12241,4,,0.11,3.0,2,1,10.0,3,2.0,8,7,7,1992,True,control
305,False,frequently,,,10,4,life sciences,430.0,3.0,f,33.0,3,1,laboratory technician,4,,2455.0,10675,0,False,0.19,3.0,1,0,,5,3.0,8,1,7,1980,True,control
306,False,rarely,691.0,,13,3,marketing,438.0,4.0,m,73.0,3,2,sales executive,4,,,7143,4,,0.12,3.0,4,3,13.0,3,3.0,7,1,7,1992,,control
307,False,,1018.0,,2,4,medical,,1.0,f,74.0,4,2,research scientist,4,single,5055.0,10557,7,,0.16,3.0,3,0,,0,2.0,7,0,7,1991,,control
308,False,,,,10,3,,446.0,2.0,m,46.0,2,2,sales executive,4,,4682.0,4317,3,False,0.14,3.0,3,0,,6,2.0,7,0,1,1990,False,control
309,False,frequently,559.0,research & development,10,4,life sciences,448.0,3.0,f,82.0,2,2,laboratory technician,3,divorced,5257.0,6227,1,False,0.11,,2,1,9.0,3,4.0,9,0,0,1980,False,control
