,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,employeenumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NUMCOMPANIESWORKED,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TOTALWORKINGYEARS,TrainingTimesLastYear,WORKLIFEBALANCE,YearsAtCompany,YearsSinceLastPromotion,YEARSWITHCURRMANAGER,DateBirth,RemoteWork
142,False,rarely,1465.0, Research & Development ,1,3,Medical,,4.0,M,63,3,1, RESEArCH sCIenTIst ,2,,3579.0,9369,0,True,0.21,4.0,1,1,12.0,2,3.0,11,5,7,1993,True
143,False,rarely,685.0,,3,3,Life Sciences,,4.0,M,85,3,4, rESeArCH dIrECtor ,4,Married,17779.0,23474,3,False,0.14,3.0,1,0,36.0,2,3.0,10,0,9,1969,True
144,False,rarely,1062.0,,24,3,Medical,1252.0,3.0,F,96,2,2, HeALThCARE rEPreSENTAtivE ,1,Single,,17198,1,False,0.19,,2,0,10.0,2,3.0,10,1,8,1992,False
145,False,,1099.0,,5,3,,1267.0,2.0,M,88,3,5, MANAGEr ,2,Married,18213.0,8751,7,False,0.11,3.0,3,1,26.0,5,3.0,22,3,10,1979,
146,False,no,177.0,,8,1,,1278.0,4.0,M,37,2,4, HeaLtHCARe rEPREsEnTATIVE ,2,Divorced,13577.0,25592,1,True,0.15,3.0,4,1,,3,3.0,33,15,0,1968,False
147,False,rarely,1199.0,,4,2,Life Sciences,1288.0,3.0,M,92,4,5, manAger ,1,Divorced,19190.0,17477,1,False,0.14,3.0,4,2,,4,2.0,25,14,13,1979,False
148,False,frequently,648.0, Human Resources ,11,3,Life Sciences,,3.0,M,56,2,2, hUMAn reSoUrCES ,2,,,21833,4,False,0.11,3.0,4,2,14.0,5,4.0,10,1,8,1989,True
149,False,,412.0,,13,4,,1307.0,3.0,F,94,2,4, mANaGeR ,2,Divorced,17123.0,17334,6,True,0.13,3.0,4,2,,4,3.0,19,15,2,1984,False
150,False,rarely,282.0,,2,2,Medical,1336.0,4.0,F,58,1,5, MANagER ,3,,19187.0,6992,4,,0.14,,4,1,23.0,5,3.0,19,9,11,1968,
151,False,,770.0,,5,3,Life Sciences,1352.0,3.0,M,84,3,4, manAGeR ,2,,,17588,1,,0.11,3.0,2,1,,2,3.0,33,0,10,1972,
152,True,,601.0,,14,4,Medical,1360.0,,F,53,2,3, mAnUFACTURIng dIreCtOr ,1,married,10008.0,12023,7,,0.14,3.0,4,0,,0,2.0,10,5,9,1965,
153,False,,855.0,,4,3,Life Sciences,,4.0,M,54,3,3, maNUfaCTUriNG dIreCtor ,4,Single,,18706,1,False,0.11,3.0,3,0,11.0,2,3.0,10,0,8,1975,True
154,False,rarely,332.0, Human Resources ,17,3,,1419.0,2.0,M,51,2,3, HUmAN rESOuRceS ,1,Single,7988.0,9769,1,,0.13,3.0,1,0,,3,2.0,10,0,9,1994,False
155,False,,1326.0,,3,3,Other,1478.0,4.0,M,81,1,2, sAles ExecUTiVE ,1,Single,,15891,3,False,0.18,,4,0,15.0,2,3.0,13,3,12,1989,True
156,False,frequently,748.0,,9,2,,1480.0,1.0,F,74,3,1, lABoRAtoRY TECHNicIAN ,4,,,16458,1,,0.13,3.0,3,0,12.0,3,3.0,12,5,8,1981,True
157,False,rarely,405.0,,1,2,Life Sciences,,2.0,M,93,4,2, REsearCh ScienTIst ,3,Married,,2721,0,False,0.24,4.0,1,1,13.0,2,2.0,12,2,8,1966,
158,True,rarely,790.0,,24,4,,1489.0,1.0,F,40,2,2, sAles EXecutiVE ,2,Single,,7815,0,True,0.23,4.0,3,0,16.0,2,4.0,15,10,10,1989,False
159,False,frequently,1050.0,,11,4,Medical,1520.0,2.0,F,87,3,4, manaGeR ,4,,,24456,3,False,0.2,,1,1,26.0,2,3.0,14,1,12,1969,True
160,False,rarely,971.0,,1,3,,1535.0,4.0,M,64,2,3, saLEs exEcUTiVE ,3,,7083.0,12288,1,,0.14,3.0,4,0,,3,3.0,10,8,6,1989,False
161,False,,1370.0,,3,1,Medical,1586.0,2.0,M,87,3,1, lAboratorY tecHNIciAN ,1,Single,4723.0,16213,1,,0.18,3.0,4,0,,3,,10,1,5,1994,
162,False,rarely,750.0,,28,3,Life Sciences,1596.0,2.0,M,46,4,2, LAboraTORy TEcHNiCIAN ,3,,3407.0,25348,1,,0.17,,4,2,,3,2.0,10,6,8,1988,
163,True,,880.0,,12,4,Other,1667.0,4.0,M,36,3,2, Sales ExecUtIVe ,4,,,10414,3,,0.24,4.0,1,0,13.0,2,4.0,11,6,7,1988,
164,False,rarely,678.0,,19,3,Life Sciences,1701.0,2.0,F,35,2,1, rEseaRcH SCienTist ,4,Married,2929.0,20338,1,False,0.12,3.0,2,0,10.0,3,3.0,10,8,7,1989,True
165,False,,1179.0,,2,3,,1706.0,4.0,M,73,3,2, Sales eXEcUtIVE ,4,,,6069,1,True,0.17,3.0,1,1,10.0,3,3.0,10,8,8,1980,False
166,False,no,350.0,,2,3,Medical,,2.0,M,52,3,4, maNaGer ,2,Divorced,,22577,4,False,0.22,4.0,4,1,37.0,0,2.0,16,14,14,1965,True
167,False,rarely,1266.0, Sales ,14,4,,,,F,63,2,2, SaleS EXeCuTivE ,3,married,,6060,1,True,0.13,3.0,1,1,10.0,4,3.0,10,1,7,1987,False
168,False,rarely,574.0,,11,3,Life Sciences,1971.0,1.0,M,30,3,3, hEALThcarE RepReSeNTAtIve ,3,Married,,16873,1,,0.17,3.0,2,1,10.0,1,3.0,10,0,9,1980,True
169,False,,189.0,,26,4,Human Resources,,3.0,M,71,4,5, MAnAgEr ,2,Married,,25811,4,True,0.18,3.0,1,1,35.0,0,3.0,10,1,4,1968,True
170,False,,, Research & Development ,23,2,,1976.0,4.0,M,37,2,2, ReSeARch scIENTISt ,3,Single,,14811,1,,0.12,3.0,4,0,20.0,2,3.0,20,3,7,1981,
171,False,,692.0,,11,3,Technical Degree,1985.0,4.0,F,73,3,2, LABORaTorY TECHniciaN ,3,Married,,26849,1,,0.11,,1,1,10.0,2,4.0,10,9,4,1983,
172,True,,310.0, Research & Development ,7,2,Technical Degree,2032.0,4.0,M,72,3,1, LaBoRaTorY TeChNicIAn ,3,Married,,3666,8,False,0.11,3.0,4,1,14.0,4,1.0,10,9,8,1967,True
173,False,rarely,722.0,,33,1,Marketing,2056.0,,F,60,2,4, sAleS execuTiVE ,4,,12031.0,8828,0,,0.11,3.0,1,1,,2,2.0,20,9,6,1984,True
174,False,rarely,1219.0,,2,4,Life Sciences,,1.0,F,78,2,4, mANAgER ,4,Married,15427.0,22021,2,False,0.16,3.0,3,0,,3,3.0,25,3,7,1970,True
175,False,frequently,994.0,,8,3,,,4.0,M,37,3,3, sALes exECuTiVE ,3,Single,,2975,1,False,0.15,3.0,4,0,9.0,0,3.0,9,1,7,1996,False
176,False,frequently,721.0,,1,2,,57.0,3.0,F,58,3,2, LABOrATorY TechNIcIaN ,4,,,10781,1,,0.23,4.0,4,0,12.0,2,,12,3,7,1993,True
177,False,,853.0,,18,5,Life Sciences,,2.0,M,71,3,3, sAlES eXeCuTIVe ,1,Married,,11031,1,,0.22,4.0,4,1,9.0,3,2.0,9,1,8,1988,
178,False,rarely,427.0, Research & Development ,1,3,Medical,78.0,1.0,M,,3,2, ManUfaCTUriNg dIReCtor ,4,Married,6162.0,10877,1,True,0.22,4.0,2,1,9.0,3,3.0,9,7,8,1991,True
179,False,rarely,852.0,,1,1,Life Sciences,104.0,4.0,M,55,2,2, LaboraTOry TEcHniCiAN ,4,Married,5126.0,15998,1,,0.12,3.0,3,2,,1,,10,3,0,1993,False
180,True,,669.0, Sales ,9,2,Medical,118.0,3.0,M,64,2,3, saLES ExECuTIVe ,4,,9619.0,13596,1,False,0.16,3.0,4,0,9.0,3,3.0,9,4,7,1977,False
181,False,rarely,1334.0,,4,2,,121.0,3.0,F,63,2,2, sALeS execUTiVE ,2,,,19760,1,True,0.12,3.0,2,3,11.0,4,2.0,11,2,7,1993,False
182,False,,1093.0,,6,4,,125.0,2.0,M,87,3,2, saLEs executive ,3,Single,5010.0,24301,1,False,0.16,3.0,1,0,12.0,0,3.0,11,5,7,1991,True
183,False,rarely,,,37,5,Marketing,,3.0,M,94,3,3, SAles ExeCUTiVE ,2,Married,,11439,1,,0.13,3.0,1,2,,3,3.0,10,0,6,1988,False
184,False,,967.0,,8,3,Marketing,207.0,2.0,F,43,3,3, sAleS exeCUTiVe ,4,Single,,15589,1,,0.14,3.0,4,0,9.0,2,3.0,9,3,7,1991,True
185,False,rarely,465.0, Research & Development ,34,3,Life Sciences,227.0,1.0,M,56,3,1, RESEaRch SCIEntISt ,3,Divorced,,4609,4,False,0.12,3.0,1,1,,2,3.0,9,1,8,1982,True
186,False,rarely,989.0,,4,1,Medical,253.0,4.0,F,46,3,5, manaGEr ,3,,19033.0,6499,1,False,0.14,3.0,2,1,21.0,2,3.0,20,9,9,1983,False
187,False,,1195.0,,2,2,,264.0,1.0,M,65,2,4, MAnagEr ,4,Married,,20462,9,False,0.23,4.0,4,1,22.0,1,3.0,20,11,8,1978,True
188,True,rarely,1045.0,,4,4,,291.0,4.0,M,32,1,3, SALeS eXecUTiVe ,4,Married,10400.0,25812,1,False,0.11,3.0,3,0,14.0,2,2.0,14,9,8,1991,False
189,False,no,829.0, Research & Development ,1,1,Life Sciences,292.0,3.0,M,88,2,3, mAnUFaCtUrinG diReCtor ,3,,,20925,1,False,0.22,4.0,3,0,,2,3.0,11,5,8,1993,True
190,False,,663.0,,11,3,,306.0,2.0,M,47,3,3, REsEARcH dIreCTor ,4,,,10056,1,,0.14,3.0,3,3,,1,3.0,10,0,7,1986,
191,False,,319.0,,4,4,,,1.0,M,41,3,1, SAlEs repReSEnTaTiVE ,4,Divorced,2793.0,2539,4,False,0.17,3.0,3,1,13.0,2,3.0,9,5,8,1986,False
192,False,,1300.0,,24,2,Technical Degree,335.0,1.0,M,62,3,2, reSEARch scIeNTIST ,4,,,24447,1,False,0.17,3.0,1,2,,3,3.0,9,4,7,1983,False
193,False,no,1105.0,,24,4,,,2.0,F,47,3,2, lAbORATorY teChnICiaN ,2,Married,5674.0,6927,7,,0.15,3.0,3,1,11.0,3,3.0,9,0,8,1987,
194,False,rarely,906.0,,7,3,Life Sciences,420.0,4.0,M,91,2,2, SalEs eXEcuTIVE ,3,Married,,16985,1,,0.14,3.0,3,1,13.0,3,2.0,13,4,8,1991,
195,False,,849.0,,25,2,Life Sciences,421.0,1.0,F,81,2,3, rEseaRch DIRECTOr ,2,,,26707,3,,0.17,3.0,3,1,,2,3.0,10,0,1,1985,True
196,False,rarely,1275.0,,28,2,,441.0,4.0,F,64,3,2, resEarcH sCiEnTISt ,4,Married,,11934,1,False,0.13,3.0,4,2,11.0,2,3.0,10,1,9,1993,True
197,False,,1218.0,,1,1,,531.0,2.0,M,52,3,5, ManAger ,3,,19197.0,8213,1,,0.14,3.0,3,1,21.0,3,3.0,21,1,6,1984,
198,False,,422.0,,7,3,Life Sciences,549.0,1.0,F,41,3,5, MaNagEr ,1,,,3854,5,False,0.11,3.0,4,0,33.0,5,1.0,29,11,10,1963,
199,False,,1398.0,,22,4,Other,567.0,3.0,F,69,3,3, SaLes ExecUtiVE ,1,,8412.0,2890,0,,0.11,3.0,3,0,10.0,3,3.0,9,7,8,1993,
200,False,rarely,1274.0, Research & Development ,9,1,,581.0,3.0,M,,3,3, maNUFAcTURING direCTOr ,2,Divorced,,14394,1,False,0.25,4.0,4,1,,6,4.0,13,0,8,1992,True
201,True,,1076.0,,3,3,Life Sciences,702.0,1.0,M,70,3,1, RESeArCh sCIentIst ,1,Single,3348.0,3164,1,True,0.11,3.0,1,0,,3,3.0,10,9,7,1990,False
202,False,,1207.0,,28,1,Medical,716.0,4.0,M,74,4,1, LAboRaTorY teChniCiaN ,3,Married,,3297,1,True,0.11,,3,3,20.0,3,3.0,20,3,8,1973,True
203,False,,430.0, Research & Development ,24,4,Life Sciences,772.0,1.0,M,80,3,2, labOraTORy techNicIan ,4,,5309.0,21146,1,False,0.15,,4,2,10.0,2,3.0,10,4,7,1991,True
204,False,,933.0,,29,3,,836.0,2.0,M,98,3,2, manuFACtuRiNg DIrEcTor ,2,,,11806,1,,0.13,3.0,4,1,10.0,3,2.0,9,7,8,1981,
205,True,,1184.0, Sales ,11,3,Marketing,840.0,3.0,F,43,3,3, SAlEs ExeCUtive ,4,Married,7654.0,5860,1,False,0.18,3.0,1,2,,3,4.0,9,7,7,1974,False
206,False,,,,5,1,,844.0,3.0,M,42,2,3, REsEARCH dIReCTor ,4,Divorced,12808.0,8842,1,,0.16,3.0,2,1,,3,3.0,9,0,8,1996,True
207,False,rarely,586.0,,1,3,Medical,,1.0,M,48,4,2, sALES ExEcUTIvE ,1,Divorced,,21816,1,,0.22,,1,1,9.0,5,3.0,9,0,8,1990,True
208,False,,890.0, Research & Development ,26,4,,867.0,3.0,F,81,2,4, MANUFACturING DIRecToR ,4,Married,,19028,3,False,0.22,4.0,3,0,31.0,3,3.0,9,0,0,1971,False
209,False,,379.0,,5,2,Life Sciences,889.0,2.0,M,48,3,2, saleS exECUtIve ,2,,,8891,1,False,0.14,3.0,4,1,10.0,3,3.0,10,5,3,1991,True
210,False,,1425.0,,14,1,Life Sciences,924.0,3.0,M,68,3,2, heAltHcArE rEprEseNtatIVE ,4,,6586.0,4821,0,,0.17,3.0,1,1,,2,2.0,16,4,11,1987,False
211,False,no,1188.0, Sales ,20,2,,,4.0,F,45,3,2, Sales eXECuTIvE ,3,,,24406,1,,0.13,3.0,4,1,,2,2.0,9,0,0,1992,False
212,False,rarely,938.0,,2,4,Medical,,3.0,M,79,3,1, laBORATORy tECHNICIan ,3,Single,2519.0,12287,4,False,0.21,4.0,3,0,,6,3.0,11,3,9,1987,
213,False,,1053.0,,1,2,Life Sciences,976.0,4.0,M,70,3,4, MAnager ,4,Married,17099.0,13829,2,,0.15,3.0,2,1,26.0,2,,9,7,8,1971,True
214,False,no,722.0,,17,3,,992.0,4.0,M,38,3,4, MaNagER ,3,Single,,20489,1,,0.11,3.0,4,0,10.0,2,3.0,10,6,0,1990,False
215,False,no,248.0,,23,2,Life Sciences,1002.0,4.0,M,42,3,2, LaBoraTORy TeChNiCIAN ,1,,,14039,1,True,0.15,3.0,3,1,9.0,2,3.0,9,0,8,1978,True
216,False,rarely,796.0, Research & Development ,12,5,,1073.0,4.0,F,51,2,3, mANUfaCTuRiNG DiRECtOr ,4,,,15669,0,,0.11,3.0,2,0,15.0,2,2.0,14,7,8,1987,True
217,False,,174.0,,8,4,,1138.0,4.0,M,56,2,4, sales ExecuTiVe ,2,,13120.0,11879,6,,0.17,3.0,2,1,22.0,3,3.0,9,2,3,1974,False
218,True,,408.0,,23,1,,,4.0,F,45,2,3, SALeS eXECUtivE ,1,,,11162,1,,0.13,,1,1,11.0,3,1.0,11,3,10,1994,
219,False,,,,6,1,,1192.0,2.0,F,54,3,1, LABoRaTOrY teChNICiAn ,4,Married,3131.0,26342,1,,0.13,3.0,1,1,,5,3.0,10,0,8,1994,False
220,False,,977.0, Research & Development ,1,3,Life Sciences,1196.0,4.0,F,56,2,2, ManUFACtURiNg DiRECTOr ,4,Married,,9961,1,,0.13,3.0,2,1,14.0,2,2.0,14,3,11,1986,True
221,False,rarely,536.0,,10,5,,,4.0,M,82,4,3, salES eXECUtive ,3,,,21708,0,,0.14,3.0,4,2,,3,3.0,9,0,8,1990,True
222,False,frequently,135.0,,19,3,Medical,,3.0,F,46,3,2, laboRatoRy teCHNiCiaN ,2,Divorced,4444.0,22534,4,False,0.13,3.0,3,2,15.0,2,4.0,11,5,10,1989,
223,False,no,1476.0,,1,3,,1315.0,3.0,F,55,1,2, lAbORAtORy tECHNiCian ,4,Married,6674.0,16392,0,False,0.11,3.0,1,3,10.0,6,3.0,9,7,5,1995,True
224,False,no,587.0,,2,4,,1324.0,4.0,F,57,3,3, saLEs eXEcUTIvE ,3,,9852.0,8935,1,True,0.19,3.0,1,1,10.0,5,2.0,10,9,6,1992,
225,False,no,495.0,,2,1,Life Sciences,1334.0,3.0,M,,3,4, manageR ,3,,17861.0,26582,0,True,0.13,,4,0,21.0,3,2.0,20,2,10,1981,False
226,False,rarely,523.0,,2,3,Life Sciences,1346.0,3.0,M,98,3,2, RESearCh SCieNTIst ,4,Single,,22455,1,,0.13,3.0,3,0,9.0,4,3.0,9,8,8,1983,
227,False,,507.0,,15,2,Medical,1356.0,3.0,F,66,3,2, SALEs eXeCuTive ,1,Single,,23553,1,,0.12,3.0,4,0,,6,4.0,10,9,6,1989,True
228,False,rarely,1055.0,,1,3,,1423.0,4.0,F,76,3,5, REsearCh dIRECTOr ,1,,,22456,3,,0.21,4.0,3,1,,3,3.0,9,1,5,1965,False
229,True,frequently,1445.0,,1,5,,1459.0,3.0,F,100,4,3, MaNuFACTUriNG DIRector ,2,,7446.0,8931,1,,0.11,3.0,1,0,,2,3.0,10,4,7,1992,True
230,False,no,218.0,,8,1,,,4.0,M,55,2,3, ResEARcH DIrEcToR ,2,,13757.0,25178,2,False,0.11,3.0,3,1,16.0,5,3.0,9,4,8,1983,True
231,False,,447.0,,2,3,Medical,1472.0,4.0,M,39,4,4, resEArcH DIrEcTOR ,2,Single,16598.0,19764,4,False,0.12,3.0,2,0,35.0,2,2.0,9,8,8,1970,
232,False,,829.0, Research & Development ,15,3,,1485.0,2.0,M,71,3,4, ResEARcH DiReCToR ,1,,,11929,7,,0.14,3.0,4,2,16.0,3,2.0,14,6,9,1989,True
233,False,rarely,1029.0,,16,3,Life Sciences,,4.0,F,91,2,3, HeALthCARE rePRESeNtATiVE ,2,Single,,21195,1,False,0.19,3.0,4,0,,3,1.0,11,3,3,1988,
234,False,,674.0,,13,3,,1543.0,1.0,M,47,3,2, RESEarCH ScIENTIsT ,4,Married,4285.0,3031,1,,0.17,3.0,1,0,,2,3.0,10,3,7,1986,True
235,False,frequently,,,2,3,,1547.0,4.0,M,40,3,3, HeaLthcARE RePreSeNtatiVe ,4,,10124.0,18611,2,True,0.14,3.0,3,1,24.0,3,1.0,20,13,9,1981,
236,False,,538.0,,1,4,,1553.0,1.0,M,66,3,3, HeAlTHCare RePrEsenTatIve ,2,Divorced,,20933,1,,0.12,3.0,1,3,,4,3.0,10,7,7,1978,True
237,True,rarely,740.0,,1,3,,1562.0,2.0,M,64,2,2, SAleS eXecuTiVe ,1,Married,9714.0,5323,1,False,0.11,3.0,4,1,,4,3.0,10,6,7,1993,True
238,False,rarely,1245.0,,14,3,Life Sciences,1582.0,3.0,M,80,3,2, saLes ExeCutivE ,2,Married,9924.0,12355,0,,0.11,3.0,4,1,10.0,3,3.0,9,7,7,1985,True
239,False,,1234.0,,20,5,Medical,1606.0,2.0,M,41,3,4, hEaLthCare repResEntaTIVe ,3,,11245.0,20689,2,,0.15,3.0,3,1,32.0,3,3.0,30,12,13,1973,False
240,False,rarely,170.0,,3,2,,,3.0,M,76,2,2, laboratORY TEcHnicIAN ,3,,3069.0,10302,0,,0.15,3.0,4,1,,3,,10,0,7,1984,
241,False,rarely,1130.0,,3,3,,1658.0,4.0,F,66,3,2, RESeArCh SCIEntiSt ,2,,,19332,1,False,0.12,3.0,3,1,11.0,2,3.0,11,7,9,1989,
242,False,rarely,584.0, Research & Development ,22,5,,1665.0,2.0,F,91,3,4, MANAgER ,3,,,18685,3,,0.25,4.0,3,1,36.0,6,3.0,10,4,7,1969,True
243,False,rarely,918.0,,6,3,Marketing,,4.0,M,35,3,3, SALes EXecUtIve ,3,,9241.0,15869,1,False,0.12,3.0,2,0,,3,3.0,10,8,7,1982,False
244,False,,792.0,,1,3,Life Sciences,1737.0,4.0,M,77,3,2, LabOraTory TechNiCIAN ,4,Married,6472.0,8989,1,,0.15,3.0,4,1,,2,3.0,9,5,8,1984,True
245,False,rarely,611.0,,7,4,,,2.0,M,88,3,5, mAnaGeR ,2,,,4349,1,False,0.14,3.0,2,0,,3,2.0,21,12,8,1983,False
246,False,,,,4,3,Technical Degree,,4.0,M,90,3,2, ReSeARcH sciEnTiST ,2,,3055.0,6194,5,False,0.15,,4,2,11.0,2,2.0,9,1,7,1990,True
247,False,,1383.0,,10,3,Life Sciences,1790.0,4.0,M,90,3,3, heAltHCARE rePrESENTaTIve ,1,,8321.0,25949,7,,0.13,3.0,4,1,15.0,1,3.0,12,5,7,1987,False
248,False,,867.0,,8,4,Life Sciences,,4.0,M,90,4,1, RESEARCH sCiEntIST ,1,Married,3143.0,6076,6,False,0.19,3.0,2,1,14.0,1,3.0,10,7,6,1990,
249,False,rarely,,,8,2,,1823.0,2.0,M,92,4,2, SAles EXecutiVE ,3,,,22128,1,False,0.21,4.0,3,2,10.0,5,3.0,10,4,8,1989,False
250,False,frequently,574.0, Research & Development ,46,1,Medical,,4.0,M,40,3,1, labORATORY TechnIcIaN ,4,Married,,7003,1,False,0.13,,2,0,,3,4.0,11,3,10,1994,False
251,False,rarely,706.0,,2,2,Life Sciences,1857.0,4.0,M,82,3,3, maNuFACTUrInG dIREcTor ,4,Divorced,8578.0,19989,3,,0.14,3.0,3,1,12.0,4,2.0,9,4,7,1977,True
252,False,rarely,728.0,,23,1,Medical,1864.0,2.0,F,36,2,2, SaLeS REPRESentATive ,3,Married,,7018,1,False,0.21,4.0,4,1,,5,3.0,9,5,8,1996,False
253,False,,311.0,,36,3,Life Sciences,1881.0,2.0,M,89,3,2, LABORAtoRY TeChnICian ,3,Divorced,4197.0,18624,1,False,0.11,3.0,1,1,10.0,2,3.0,10,0,2,1992,False
254,False,rarely,556.0, Research & Development ,25,2,Life Sciences,1888.0,2.0,F,93,2,2, MaNUfacTurINg DiReCTor ,4,,,23888,0,False,0.13,,4,2,10.0,2,2.0,9,3,8,1978,True
255,False,rarely,937.0,,1,3,Marketing,1950.0,1.0,M,32,3,3, SALES EXEcUTIvE ,4,,9888.0,6770,1,False,0.21,4.0,1,0,14.0,3,2.0,14,2,1,1989,False
256,False,,1125.0, Research & Development ,1,3,Life Sciences,,4.0,M,48,1,2, ReSEaRcH sciENTIST ,1,Married,,5771,1,,0.21,,2,0,10.0,6,3.0,10,8,7,1992,True
257,False,,1224.0,,7,4,,1962.0,3.0,F,55,3,2, sAles EXeCutive ,4,,,13586,1,True,0.11,3.0,4,0,10.0,2,3.0,10,0,9,1988,False
258,False,rarely,119.0,,15,4,Marketing,1975.0,2.0,M,77,3,4, saLES ExECUTIve ,1,Single,13341.0,25098,0,False,0.12,3.0,1,0,21.0,3,3.0,20,11,10,1984,False
259,False,rarely,444.0,,2,2,Marketing,1986.0,2.0,F,92,3,2, sAlES execUtIVE ,2,Married,5677.0,4258,3,False,0.14,3.0,3,1,,4,3.0,11,5,10,1983,True
260,False,rarely,911.0,,1,2,Medical,,4.0,M,76,3,1, LABOrAtORy TechnICiAN ,2,Married,,4077,1,False,0.13,3.0,3,0,12.0,6,2.0,12,1,7,1993,False
261,False,,, Research & Development ,1,1,,2000.0,3.0,F,98,3,3, rESEARCh dIrEcTOr ,2,Married,,17231,0,False,0.18,3.0,1,2,14.0,3,1.0,13,5,12,1976,True
262,False,no,585.0,,29,4,,,1.0,M,,3,1, SAlEs rEpreSeNTAtiVe ,4,Divorced,,19788,2,,0.15,3.0,2,2,16.0,3,,9,0,0,1971,True
263,False,frequently,,,8,1,,2.0,3.0,M,61,2,2, rEsEARCH ScIentisT ,2,Married,,24907,1,False,0.23,4.0,4,1,10.0,3,3.0,10,1,7,1974,
264,False,frequently,1392.0,,19,4,Life Sciences,5.0,,F,56,3,1, ResEArCh ScIentiSt ,3,married,2909.0,23159,1,,0.11,3.0,3,0,,3,3.0,8,3,0,1990,True
265,False,,1005.0,,2,2,Life Sciences,,4.0,M,79,3,1, laBoratoRY tECHNICiAN ,4,,,11864,0,,0.13,3.0,3,0,8.0,2,2.0,7,3,6,1991,True
266,False,frequently,, Research & Development ,23,3,,,4.0,M,44,2,3, MANUfACTuRinG diRecTOR ,3,,9526.0,8787,0,False,0.21,4.0,2,0,,2,3.0,9,1,8,1985,True
267,False,rarely,1299.0, Research & Development ,27,3,Medical,,3.0,M,94,3,2, HeaLThCArE REpRESENTAtIVe ,3,,,16577,6,,0.13,3.0,2,2,17.0,3,2.0,7,7,7,1987,True
268,False,,,,8,4,,35.0,3.0,M,48,3,2, Sales ExECutiVe ,2,,6825.0,21173,0,,0.11,,4,1,10.0,2,3.0,9,4,2,1981,False
269,False,,655.0, Research & Development ,7,4,Life Sciences,76.0,4.0,M,48,3,2, LABOraTory TecHnIciaN ,4,Divorced,,9528,3,False,0.22,4.0,4,1,,3,2.0,7,1,7,1992,False
270,False,rarely,746.0,,8,4,,98.0,3.0,F,61,3,2, MaNUFAcTUriNg DiRECTor ,4,Single,4424.0,20682,1,False,0.23,4.0,4,0,11.0,2,3.0,11,1,8,1992,False
271,False,,632.0,,21,4,Marketing,120.0,3.0,M,71,3,2, sALEs eXEcuTIVe ,4,,5441.0,8423,0,,0.22,4.0,4,0,11.0,2,1.0,10,1,0,1972,
272,True,frequently,658.0,,7,3,,147.0,1.0,M,66,1,2, labOrATory teCHnIcIAn ,3,,6074.0,22887,1,True,0.24,4.0,4,0,9.0,3,,9,0,6,1989,
273,False,,1467.0,,11,2,Technical Degree,154.0,2.0,F,92,3,3, sALES exeCUtIve ,4,,,22952,0,False,0.14,3.0,3,1,10.0,6,3.0,9,2,8,1987,False
274,False,frequently,1312.0,,23,3,,159.0,1.0,M,96,1,1, ReseArcH SciEntIst ,3,Divorced,,22310,1,False,0.25,4.0,3,3,,2,2.0,10,0,9,1993,False
275,False,no,750.0,,12,2,,160.0,,M,95,3,2, salEs exeCutiVE ,2,married,6146.0,15480,0,,0.13,3.0,1,1,,2,4.0,7,0,7,1990,
276,True,,249.0,,6,4,Life Sciences,163.0,2.0,M,76,1,2, SAles EXecUTivE ,3,Married,6172.0,20739,4,,0.18,3.0,2,0,,3,2.0,7,7,7,1992,False
277,False,rarely,802.0,,23,1,,176.0,3.0,M,96,3,3, SALEs ExecUTIvE ,3,Divorced,,21196,3,True,0.13,3.0,3,1,,2,3.0,9,0,7,1982,False
278,False,rarely,1355.0,,25,1,,177.0,3.0,F,61,3,1, HUmaN RESOURces ,3,,,8916,1,,0.23,4.0,4,1,8.0,3,3.0,8,5,7,1997,
279,False,,689.0,,9,2,,195.0,4.0,M,35,1,2, SaLEs ExEcUtiVe ,4,Divorced,4668.0,22812,0,False,0.17,3.0,4,3,,2,4.0,8,0,7,1991,
280,False,frequently,1395.0,,26,3,,202.0,2.0,F,54,3,2, rESEARch SCIEnTISt ,2,Divorced,5605.0,8504,1,False,0.11,3.0,1,1,20.0,2,3.0,20,2,13,1983,False
281,False,rarely,1436.0, Sales ,6,2,Marketing,205.0,2.0,M,34,3,2, sales rEprESEntAtIvE ,3,,,16047,2,True,0.2,4.0,4,1,13.0,3,1.0,7,4,5,1970,
282,False,no,1496.0, Research & Development ,1,1,Technical Degree,,4.0,M,41,3,2, mANuFacTurinG DirECtoR ,3,Married,4319.0,26283,1,,0.13,3.0,1,1,10.0,1,3.0,10,0,9,1994,False
283,False,frequently,1480.0, Research & Development ,3,2,,,4.0,M,30,3,1, lABorATOrY TeChnICIan ,2,,,15062,4,False,0.12,,3,0,13.0,3,2.0,8,7,2,1987,
284,False,rarely,, Research & Development ,14,3,,252.0,4.0,F,,3,1, RESEarCh SCIEnTiST ,2,,,4673,1,,0.13,3.0,4,1,8.0,5,3.0,8,1,6,1990,
