,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_current_manager,same_as_monthly_income,date_birth,salary,role_departament,remote_work
134,53.0,False,rarely,,,23,4,,901.0,4,f,72,3,4,research director,4,,,20206,6,True,False,0.18,3.0,3,,0,33.0,0,3.0,12,,3,8,,1970,1000000000.0,,True
135,49.0,False,rarely,527.0,,8,2,other,944.0,1,f,51,3,3,laboratory technician,2,married,7403.0,22477,4,,,0.11,3.0,3,,1,29.0,3,2.0,26,,1,7,7403.0,1974,1000000000.0,,False
136,35.0,False,,882.0,,21,4,,984.0,21,m,,3,3,sales executive,4,,,6812,6,True,,0.13,3.0,2,80.0,1,,2,3.0,10,,0,8,,1988,1000000000.0,,False
137,38.0,False,rarely,330.0,,17,1,life sciences,1088.0,3,f,65,2,3,healthcare representative,3,married,8823.0,24608,0,,,0.18,3.0,1,,1,20.0,4,2.0,19,,1,9,8823.0,1985,1000000000.0,,False
138,46.0,False,,406.0,sales,3,1,marketing,1124.0,1,m,,3,4,manager,3,married,,15596,3,True,False,0.12,3.0,4,,1,,3,3.0,12,,4,9,,1977,1000000000.0,sales,False
139,36.0,False,no,217.0,,18,4,,,1,m,78,3,2,manufacturing director,4,single,,23238,2,True,,0.2,4.0,1,,0,18.0,0,3.0,11,,0,9,,1987,1000000000.0,,False
140,42.0,True,frequently,481.0,,15,3,life sciences,1167.0,15,m,44,3,4,sales executive,1,single,,2447,0,,,0.12,,2,,0,,2,2.0,21,,13,14,,1981,1000000000.0,,True
141,34.0,False,frequently,669.0,,1,3,,1184.0,4,m,97,2,2,healthcare representative,1,single,,25755,0,,False,0.2,4.0,3,,0,14.0,3,3.0,13,,4,9,,1989,1000000000.0,,True
142,30.0,False,rarely,1465.0,research & development,1,3,medical,,4,m,63,3,1,research scientist,2,,3579.0,9369,0,,True,0.21,4.0,1,,1,12.0,2,3.0,11,,5,7,3579.0,1993,1000000000.0,research & development,True
143,54.0,False,rarely,685.0,,3,3,life sciences,,4,m,85,3,4,research director,4,married,17779.0,23474,3,,False,0.14,3.0,1,80.0,0,36.0,2,3.0,10,,0,9,17779.0,1969,1000000000.0,,True
144,31.0,False,rarely,1062.0,,24,3,medical,1252.0,3,f,96,2,2,healthcare representative,1,single,,17198,1,,False,0.19,,2,,0,10.0,2,3.0,10,,1,8,,1992,1000000000.0,,False
145,44.0,False,,1099.0,,5,3,,1267.0,2,m,88,3,5,manager,2,married,18213.0,8751,7,,False,0.11,3.0,3,80.0,1,26.0,5,3.0,22,,3,10,18213.0,1979,1000000000.0,,
146,55.0,False,no,177.0,,8,1,,1278.0,4,m,37,2,4,healthcare representative,2,divorced,13577.0,25592,1,True,True,0.15,3.0,4,,1,,3,3.0,33,,15,0,13577.0,1968,1000000000.0,,False
147,44.0,False,rarely,1199.0,,4,2,life sciences,1288.0,3,m,92,4,5,manager,1,divorced,19190.0,17477,1,True,False,0.14,3.0,4,,2,,4,2.0,25,,14,13,19190.0,1979,1000000000.0,,False
148,34.0,False,frequently,648.0,human resources,11,3,life sciences,,3,m,56,2,2,human resources,2,,,21833,4,True,False,0.11,3.0,4,,2,14.0,5,4.0,10,,1,8,,1989,1000000000.0,human resources,True
149,39.0,False,,412.0,,13,4,,1307.0,3,f,94,2,4,manager,2,divorced,17123.0,17334,6,,True,0.13,3.0,4,,2,,4,3.0,19,,15,2,17123.0,1984,1000000000.0,,False
150,55.0,False,rarely,282.0,,2,2,medical,1336.0,4,f,58,1,5,manager,3,,19187.0,6992,4,True,,0.14,,4,,1,23.0,5,3.0,19,,9,11,19187.0,1968,1000000000.0,,
151,51.0,False,,770.0,,5,3,life sciences,1352.0,3,m,84,3,4,manager,2,,,17588,1,True,,0.11,3.0,2,80.0,1,,2,3.0,33,,0,10,,1972,1000000000.0,,
152,58.0,True,,601.0,,14,4,medical,1360.0,14,f,53,2,3,manufacturing director,1,marreid,10008.0,12023,7,True,,0.14,3.0,4,80.0,0,,0,2.0,10,,5,9,10008.0,1965,1000000000.0,,
153,48.0,False,,855.0,,4,3,life sciences,,4,m,54,3,3,manufacturing director,4,single,,18706,1,True,False,0.11,3.0,3,,0,11.0,2,3.0,10,,0,8,,1975,1000000000.0,,True
154,29.0,False,rarely,332.0,human resources,17,3,,1419.0,2,m,51,2,3,human resources,1,single,7988.0,9769,1,True,,0.13,3.0,1,,0,,3,2.0,10,,0,9,7988.0,1994,1000000000.0,human resources,False
155,34.0,False,,1326.0,,3,3,other,1478.0,4,m,81,1,2,sales executive,1,single,,15891,3,,False,0.18,,4,80.0,0,15.0,2,3.0,13,,3,12,,1989,1000000000.0,,True
156,42.0,False,frequently,748.0,,9,2,,1480.0,1,f,74,3,1,laboratory technician,4,,,16458,1,,,0.13,3.0,3,,0,12.0,3,3.0,12,,5,8,,1981,1000000000.0,,True
157,57.0,False,rarely,405.0,,1,2,life sciences,,2,m,93,4,2,research scientist,3,married,,2721,0,,False,0.24,4.0,1,,1,13.0,2,2.0,12,,2,8,,1966,1000000000.0,,
158,34.0,True,rarely,790.0,,24,4,,1489.0,1,f,40,2,2,sales executive,2,single,,7815,0,True,True,0.23,4.0,3,,0,16.0,2,4.0,15,,10,10,,1989,1000000000.0,,False
159,54.0,False,frequently,1050.0,,11,4,medical,1520.0,2,f,87,3,4,manager,4,,,24456,3,True,False,0.2,,1,,1,26.0,2,3.0,14,,1,12,,1969,1000000000.0,,True
160,34.0,False,rarely,971.0,,1,3,,1535.0,4,m,64,2,3,sales executive,3,,7083.0,12288,1,True,,0.14,3.0,4,80.0,0,,3,3.0,10,,8,6,7083.0,1989,1000000000.0,,False
161,29.0,False,,1370.0,,3,1,medical,1586.0,2,m,87,3,1,laboratory technician,1,single,4723.0,16213,1,,,0.18,3.0,4,,0,,3,,10,,1,5,4723.0,1994,1000000000.0,,
162,35.0,False,rarely,750.0,,28,3,life sciences,1596.0,2,m,46,4,2,laboratory technician,3,,3407.0,25348,1,,,0.17,,4,,2,,3,2.0,10,,6,8,3407.0,1988,1000000000.0,,
163,35.0,True,,880.0,,12,4,other,1667.0,4,m,36,3,2,sales executive,4,,,10414,3,,,0.24,4.0,1,,0,13.0,2,4.0,11,,6,7,,1988,1000000000.0,,
164,34.0,False,rarely,678.0,,19,3,life sciences,1701.0,2,f,35,2,1,research scientist,4,married,2929.0,20338,1,,False,0.12,3.0,2,,0,10.0,3,3.0,10,,8,7,2929.0,1989,1000000000.0,,True
165,43.0,False,,1179.0,,2,3,,1706.0,4,m,73,3,2,sales executive,4,,,6069,1,True,True,0.17,3.0,1,,1,10.0,3,3.0,10,,8,8,,1980,1000000000.0,,False
166,58.0,False,no,350.0,,2,3,medical,,2,m,52,3,4,manager,2,divorced,,22577,4,,False,0.22,4.0,4,,1,37.0,0,2.0,16,,14,14,,1965,1000000000.0,,True
167,36.0,False,rarely,1266.0,sales,14,4,,,14,f,63,2,2,sales executive,3,marreid,,6060,1,,True,0.13,3.0,1,,1,10.0,4,3.0,10,,1,7,,1987,1000000000.0,sales,False
168,43.0,False,rarely,574.0,,11,3,life sciences,1971.0,1,m,30,3,3,healthcare representative,3,married,,16873,1,True,,0.17,3.0,2,,1,10.0,1,3.0,10,,0,9,,1980,1000000000.0,,True
169,55.0,False,,189.0,,26,4,human resources,,3,m,71,4,5,manager,2,married,,25811,4,,True,0.18,3.0,1,80.0,1,35.0,0,3.0,10,,1,4,,1968,1000000000.0,,True
170,42.0,False,,,research & development,23,2,,1976.0,4,m,37,2,2,research scientist,3,single,,14811,1,True,,0.12,3.0,4,80.0,0,20.0,2,3.0,20,,3,7,,1981,1000000000.0,research & development,
171,40.0,False,,692.0,,11,3,technical degree,1985.0,4,f,73,3,2,laboratory technician,3,married,,26849,1,,,0.11,,1,,1,10.0,2,4.0,10,,9,4,,1983,1000000000.0,,
172,56.0,True,,310.0,research & development,7,2,technical degree,2032.0,4,m,72,3,1,laboratory technician,3,married,,3666,8,True,False,0.11,3.0,4,80.0,1,14.0,4,1.0,10,,9,8,,1967,1000000000.0,research & development,True
173,39.0,False,rarely,722.0,,33,1,marketing,2056.0,33,f,60,2,4,sales executive,4,,12031.0,8828,0,True,,0.11,3.0,1,80.0,1,,2,2.0,20,,9,6,12031.0,1984,1000000000.0,,True
174,53.0,False,rarely,1219.0,,2,4,life sciences,,1,f,78,2,4,manager,4,married,15427.0,22021,2,,False,0.16,3.0,3,80.0,0,,3,3.0,25,,3,7,15427.0,1970,1000000000.0,,True
175,27.0,False,frequently,994.0,,8,3,,,4,m,37,3,3,sales executive,3,single,,2975,1,True,False,0.15,3.0,4,,0,9.0,0,3.0,9,,1,7,,1996,1000000000.0,,False
176,30.0,False,frequently,721.0,,1,2,,57.0,3,f,58,3,2,laboratory technician,4,,,10781,1,,,0.23,4.0,4,,0,12.0,2,,12,,3,7,,1993,1000000000.0,,True
177,35.0,False,,853.0,,18,5,life sciences,,2,m,71,3,3,sales executive,1,married,,11031,1,True,,0.22,4.0,4,80.0,1,9.0,3,2.0,9,,1,8,,1988,1000000000.0,,
178,32.0,False,rarely,427.0,research & development,1,3,medical,78.0,1,m,,3,2,manufacturing director,4,married,6162.0,10877,1,,True,0.22,4.0,2,,1,9.0,3,3.0,9,,7,8,6162.0,1991,1000000000.0,research & development,True
179,30.0,False,rarely,852.0,,1,1,life sciences,104.0,4,m,55,2,2,laboratory technician,4,married,5126.0,15998,1,,,0.12,3.0,3,,2,,1,,10,,3,0,5126.0,1993,1000000000.0,,False
180,46.0,True,,669.0,sales,9,2,medical,118.0,3,m,64,2,3,sales executive,4,,9619.0,13596,1,,False,0.16,3.0,4,,0,9.0,3,3.0,9,,4,7,9619.0,1977,1000000000.0,sales,False
181,30.0,False,rarely,1334.0,,4,2,,121.0,3,f,63,2,2,sales executive,2,,,19760,1,,True,0.12,3.0,2,,3,11.0,4,2.0,11,,2,7,,1993,1000000000.0,,False
182,32.0,False,,1093.0,,6,4,,125.0,2,m,87,3,2,sales executive,3,single,5010.0,24301,1,True,False,0.16,3.0,1,80.0,0,12.0,0,3.0,11,,5,7,5010.0,1991,1000000000.0,,True
183,35.0,False,rarely,,,37,5,marketing,,3,m,94,3,3,sales executive,2,married,,11439,1,True,,0.13,3.0,1,,2,,3,3.0,10,,0,6,,1988,1000000000.0,,False
184,32.0,False,,967.0,,8,3,marketing,207.0,2,f,43,3,3,sales executive,4,single,,15589,1,True,,0.14,3.0,4,80.0,0,9.0,2,3.0,9,,3,7,,1991,1000000000.0,,True
185,41.0,False,rarely,465.0,research & development,34,3,life sciences,227.0,1,m,56,3,1,research scientist,3,divorced,,4609,4,True,False,0.12,3.0,1,,1,,2,3.0,9,,1,8,,1982,1000000000.0,research & development,True
186,40.0,False,rarely,989.0,,4,1,medical,253.0,4,f,46,3,5,manager,3,,19033.0,6499,1,,False,0.14,3.0,2,,1,21.0,2,3.0,20,,9,9,19033.0,1983,1000000000.0,,False
187,45.0,False,,1195.0,,2,2,,264.0,1,m,65,2,4,manager,4,married,,20462,9,True,False,0.23,4.0,4,,1,22.0,1,3.0,20,,11,8,,1978,1000000000.0,,True
188,32.0,True,rarely,1045.0,,4,4,,291.0,4,m,32,1,3,sales executive,4,married,10400.0,25812,1,,False,0.11,3.0,3,80.0,0,14.0,2,2.0,14,,9,8,10400.0,1991,1000000000.0,,False
189,30.0,False,no,829.0,research & development,1,1,life sciences,292.0,3,m,88,2,3,manufacturing director,3,,,20925,1,,False,0.22,4.0,3,80.0,0,,2,3.0,11,,5,8,,1993,1000000000.0,research & development,True
190,37.0,False,,663.0,,11,3,,306.0,2,m,47,3,3,research director,4,,,10056,1,,,0.14,3.0,3,,3,,1,3.0,10,,0,7,,1986,1000000000.0,,
191,37.0,False,,319.0,,4,4,,,1,m,41,3,1,sales representative,4,divorced,2793.0,2539,4,,False,0.17,3.0,3,80.0,1,13.0,2,3.0,9,,5,8,2793.0,1986,1000000000.0,,False
192,40.0,False,,1300.0,,24,2,technical degree,335.0,1,m,62,3,2,research scientist,4,,,24447,1,True,False,0.17,3.0,1,,2,,3,3.0,9,,4,7,,1983,1000000000.0,,False
193,36.0,False,no,1105.0,,24,4,,,2,f,47,3,2,laboratory technician,2,married,5674.0,6927,7,,,0.15,3.0,3,,1,11.0,3,3.0,9,,0,8,5674.0,1987,1000000000.0,,
194,32.0,False,rarely,906.0,,7,3,life sciences,420.0,4,m,91,2,2,sales executive,3,married,,16985,1,True,,0.14,3.0,3,,1,13.0,3,2.0,13,,4,8,,1991,1000000000.0,,
195,38.0,False,,849.0,,25,2,life sciences,421.0,1,f,81,2,3,research director,2,,,26707,3,True,,0.17,3.0,3,,1,,2,3.0,10,,0,1,,1985,1000000000.0,,True
196,30.0,False,rarely,1275.0,,28,2,,441.0,4,f,64,3,2,research scientist,4,married,,11934,1,,False,0.13,3.0,4,80.0,2,11.0,2,3.0,10,,1,9,,1993,1000000000.0,,True
197,39.0,False,,1218.0,,1,1,,531.0,2,m,52,3,5,manager,3,,19197.0,8213,1,,,0.14,3.0,3,,1,21.0,3,3.0,21,,1,6,19197.0,1984,1000000000.0,,
198,60.0,False,,422.0,,7,3,life sciences,549.0,1,f,41,3,5,manager,1,,,3854,5,,False,0.11,3.0,4,80.0,0,33.0,5,1.0,29,,11,10,,1963,1000000000.0,,
199,30.0,False,,1398.0,,22,4,other,567.0,3,f,69,3,3,sales executive,1,,8412.0,2890,0,,,0.11,3.0,3,,0,10.0,3,3.0,9,,7,8,8412.0,1993,1000000000.0,,
200,31.0,False,rarely,1274.0,research & development,9,1,,581.0,3,m,,3,3,manufacturing director,2,divorced,,14394,1,True,False,0.25,4.0,4,,1,,6,4.0,13,,0,8,,1992,1000000000.0,research & development,True
201,33.0,True,,1076.0,,3,3,life sciences,702.0,1,m,70,3,1,research scientist,1,single,3348.0,3164,1,True,True,0.11,3.0,1,80.0,0,,3,3.0,10,,9,7,3348.0,1990,1000000000.0,,False
202,50.0,False,,1207.0,,28,1,medical,716.0,4,m,74,4,1,laboratory technician,3,married,,3297,1,True,True,0.11,,3,,3,20.0,3,3.0,20,,3,8,,1973,1000000000.0,,True
203,32.0,False,,430.0,research & development,24,4,life sciences,772.0,1,m,80,3,2,laboratory technician,4,,5309.0,21146,1,,False,0.15,,4,,2,10.0,2,3.0,10,,4,7,5309.0,1991,1000000000.0,research & development,True
204,42.0,False,,933.0,,29,3,,836.0,2,m,98,3,2,manufacturing director,2,,,11806,1,,,0.13,3.0,4,80.0,1,10.0,3,2.0,9,,7,8,,1981,1000000000.0,,
205,49.0,True,,1184.0,sales,11,3,marketing,840.0,3,f,43,3,3,sales executive,4,married,7654.0,5860,1,,False,0.18,3.0,1,,2,,3,4.0,9,,7,7,7654.0,1974,1000000000.0,sales,False
206,27.0,False,,,,5,1,,844.0,3,m,42,2,3,research director,4,divorced,12808.0,8842,1,,,0.16,3.0,2,,1,,3,3.0,9,,0,8,12808.0,1996,1000000000.0,,True
207,33.0,False,rarely,586.0,,1,3,medical,,1,m,48,4,2,sales executive,1,divorced,,21816,1,True,,0.22,,1,,1,9.0,5,3.0,9,,0,8,,1990,1000000000.0,,True
208,52.0,False,,890.0,research & development,26,4,,867.0,3,f,81,2,4,manufacturing director,4,married,,19028,3,True,False,0.22,4.0,3,80.0,0,31.0,3,3.0,9,,0,0,,1971,1000000000.0,research & development,False
209,32.0,False,,379.0,,5,2,life sciences,889.0,2,m,48,3,2,sales executive,2,,,8891,1,,False,0.14,3.0,4,80.0,1,10.0,3,3.0,10,,5,3,,1991,1000000000.0,,True
210,36.0,False,,1425.0,,14,1,life sciences,924.0,3,m,68,3,2,healthcare representative,4,,6586.0,4821,0,True,,0.17,3.0,1,,1,,2,2.0,16,,4,11,6586.0,1987,1000000000.0,,False
211,31.0,False,no,1188.0,sales,20,2,,,4,f,45,3,2,sales executive,3,,,24406,1,,,0.13,3.0,4,,1,,2,2.0,9,,0,0,,1992,1000000000.0,sales,False
212,36.0,False,rarely,938.0,,2,4,medical,,3,m,79,3,1,laboratory technician,3,single,2519.0,12287,4,True,False,0.21,4.0,3,,0,,6,3.0,11,,3,9,2519.0,1987,1000000000.0,,
213,52.0,False,,1053.0,,1,2,life sciences,976.0,4,m,70,3,4,manager,4,married,17099.0,13829,2,,,0.15,3.0,2,80.0,1,26.0,2,,9,,7,8,17099.0,1971,1000000000.0,,True
214,33.0,False,no,722.0,,17,3,,992.0,4,m,38,3,4,manager,3,single,,20489,1,,,0.11,3.0,4,,0,10.0,2,3.0,10,,6,0,,1990,1000000000.0,,False
215,45.0,False,no,248.0,,23,2,life sciences,1002.0,4,m,42,3,2,laboratory technician,1,,,14039,1,,True,0.15,3.0,3,80.0,1,9.0,2,3.0,9,,0,8,,1978,1000000000.0,,True
216,,False,rarely,796.0,research & development,12,5,,1073.0,4,f,51,2,3,manufacturing director,4,,,15669,0,True,,0.11,3.0,2,,0,15.0,2,2.0,14,,7,8,,1987,1000000000.0,research & development,True
217,49.0,False,,174.0,,8,4,,1138.0,4,m,56,2,4,sales executive,2,,13120.0,11879,6,True,,0.17,3.0,2,80.0,1,22.0,3,3.0,9,,2,3,13120.0,1974,1000000000.0,,False
218,29.0,True,,408.0,,23,1,,,4,f,45,2,3,sales executive,1,,,11162,1,True,,0.13,,1,,1,11.0,3,1.0,11,,3,10,,1994,1000000000.0,,
219,29.0,False,,,,6,1,,1192.0,2,f,54,3,1,laboratory technician,4,married,3131.0,26342,1,,,0.13,3.0,1,,1,,5,3.0,10,,0,8,3131.0,1994,1000000000.0,,False
220,37.0,False,,977.0,research & development,1,3,life sciences,1196.0,4,f,56,2,2,manufacturing director,4,married,,9961,1,True,,0.13,3.0,2,80.0,1,14.0,2,2.0,14,,3,11,,1986,1000000000.0,research & development,True
221,33.0,False,rarely,536.0,,10,5,,,4,m,82,4,3,sales executive,3,,,21708,0,True,,0.14,3.0,4,,2,,3,3.0,9,,0,8,,1990,1000000000.0,,True
222,34.0,False,frequently,135.0,,19,3,medical,,3,f,46,3,2,laboratory technician,2,divorced,4444.0,22534,4,,False,0.13,3.0,3,80.0,2,15.0,2,4.0,11,,5,10,4444.0,1989,1000000000.0,,
223,28.0,False,no,1476.0,,1,3,,1315.0,3,f,55,1,2,laboratory technician,4,married,6674.0,16392,0,,False,0.11,3.0,1,,3,10.0,6,3.0,9,,7,5,6674.0,1995,1000000000.0,,True
224,31.0,False,no,587.0,,2,4,,1324.0,4,f,57,3,3,sales executive,3,,9852.0,8935,1,,True,0.19,3.0,1,,1,10.0,5,2.0,10,,9,6,9852.0,1992,1000000000.0,,
225,42.0,False,no,495.0,,2,1,life sciences,1334.0,3,m,,3,4,manager,3,,17861.0,26582,0,,True,0.13,,4,80.0,0,21.0,3,2.0,20,,2,10,17861.0,1981,1000000000.0,,False
226,40.0,False,rarely,523.0,,2,3,life sciences,1346.0,3,m,98,3,2,research scientist,4,single,,22455,1,,,0.13,3.0,3,80.0,0,9.0,4,3.0,9,,8,8,,1983,1000000000.0,,
227,34.0,False,,507.0,,15,2,medical,1356.0,3,f,66,3,2,sales executive,1,single,,23553,1,True,,0.12,3.0,4,,0,,6,4.0,10,,9,6,,1989,1000000000.0,,True
228,58.0,False,rarely,1055.0,,1,3,,1423.0,4,f,76,3,5,research director,1,,,22456,3,True,,0.21,4.0,3,,1,,3,3.0,9,,1,5,,1965,1000000000.0,,False
229,31.0,True,frequently,1445.0,,1,5,,1459.0,3,f,100,4,3,manufacturing director,2,,7446.0,8931,1,True,,0.11,3.0,1,,0,,2,3.0,10,,4,7,7446.0,1992,1000000000.0,,True
230,40.0,False,no,218.0,,8,1,,,4,m,55,2,3,research director,2,,13757.0,25178,2,,False,0.11,3.0,3,,1,16.0,5,3.0,9,,4,8,13757.0,1983,1000000000.0,,True
231,53.0,False,,447.0,,2,3,medical,1472.0,4,m,39,4,4,research director,2,single,16598.0,19764,4,,False,0.12,3.0,2,,0,35.0,2,2.0,9,,8,8,16598.0,1970,1000000000.0,,
232,34.0,False,,829.0,research & development,15,3,,1485.0,2,m,71,3,4,research director,1,,,11929,7,True,,0.14,3.0,4,,2,16.0,3,2.0,14,,6,9,,1989,1000000000.0,research & development,True
233,35.0,False,rarely,1029.0,,16,3,life sciences,,4,f,91,2,3,healthcare representative,2,single,,21195,1,,False,0.19,3.0,4,,0,,3,1.0,11,,3,3,,1988,1000000000.0,,
234,37.0,False,,674.0,,13,3,,1543.0,1,m,47,3,2,research scientist,4,married,4285.0,3031,1,,,0.17,3.0,1,,0,,2,3.0,10,,3,7,4285.0,1986,1000000000.0,,True
235,42.0,False,frequently,,,2,3,,1547.0,4,m,40,3,3,healthcare representative,4,,10124.0,18611,2,,True,0.14,3.0,3,80.0,1,24.0,3,1.0,20,,13,9,10124.0,1981,1000000000.0,,
236,45.0,False,,538.0,,1,4,,1553.0,1,m,66,3,3,healthcare representative,2,divorced,,20933,1,,,0.12,3.0,1,,3,,4,3.0,10,,7,7,,1978,1000000000.0,,True
237,30.0,True,rarely,740.0,,1,3,,1562.0,2,m,64,2,2,sales executive,1,married,9714.0,5323,1,,False,0.11,3.0,4,,1,,4,3.0,10,,6,7,9714.0,1993,1000000000.0,,True
238,38.0,False,rarely,1245.0,,14,3,life sciences,1582.0,3,m,80,3,2,sales executive,2,married,9924.0,12355,0,,,0.11,3.0,4,80.0,1,10.0,3,3.0,9,,7,7,9924.0,1985,1000000000.0,,True
239,50.0,False,,1234.0,,20,5,medical,1606.0,2,m,41,3,4,healthcare representative,3,,11245.0,20689,2,,,0.15,3.0,3,80.0,1,32.0,3,3.0,30,,12,13,11245.0,1973,1000000000.0,,False
240,39.0,False,rarely,170.0,,3,2,,,3,m,76,2,2,laboratory technician,3,,3069.0,10302,0,,,0.15,3.0,4,,1,,3,,10,,0,7,3069.0,1984,1000000000.0,,
241,34.0,False,rarely,1130.0,,3,3,,1658.0,4,f,66,3,2,research scientist,2,,,19332,1,True,False,0.12,3.0,3,80.0,1,11.0,2,3.0,11,,7,9,,1989,1000000000.0,,
242,54.0,False,rarely,584.0,research & development,22,5,,1665.0,2,f,91,3,4,manager,3,,,18685,3,True,,0.25,4.0,3,80.0,1,36.0,6,3.0,10,,4,7,,1969,1000000000.0,research & development,True
243,41.0,False,rarely,918.0,,6,3,marketing,,4,m,35,3,3,sales executive,3,,9241.0,15869,1,True,False,0.12,3.0,2,,0,,3,3.0,10,,8,7,9241.0,1982,1000000000.0,,False
244,39.0,False,,792.0,,1,3,life sciences,1737.0,4,m,77,3,2,laboratory technician,4,married,6472.0,8989,1,True,,0.15,3.0,4,,1,,2,3.0,9,,5,8,6472.0,1984,1000000000.0,,True
245,40.0,False,rarely,611.0,,7,4,,,2,m,88,3,5,manager,2,,,4349,1,,False,0.14,3.0,2,,0,,3,2.0,21,,12,8,,1983,1000000000.0,,False
246,33.0,False,,,,4,3,technical degree,,4,m,90,3,2,research scientist,2,,3055.0,6194,5,,False,0.15,,4,,2,11.0,2,2.0,9,,1,7,3055.0,1990,1000000000.0,,True
247,36.0,False,,1383.0,,10,3,life sciences,1790.0,4,m,90,3,3,healthcare representative,1,,8321.0,25949,7,True,,0.13,3.0,4,80.0,1,15.0,1,3.0,12,,5,7,8321.0,1987,1000000000.0,,False
248,33.0,False,,867.0,,8,4,life sciences,,4,m,90,4,1,research scientist,1,married,3143.0,6076,6,True,False,0.19,3.0,2,,1,14.0,1,3.0,10,,7,6,3143.0,1990,1000000000.0,,
249,34.0,False,rarely,,,8,2,,1823.0,2,m,92,4,2,sales executive,3,,,22128,1,,False,0.21,4.0,3,,2,10.0,5,3.0,10,,4,8,,1989,1000000000.0,,False
250,29.0,False,frequently,574.0,research & development,46,1,medical,,4,m,40,3,1,laboratory technician,4,married,,7003,1,True,False,0.13,,2,,0,,3,4.0,11,,3,10,,1994,1000000000.0,research & development,False
251,46.0,False,rarely,706.0,,2,2,life sciences,1857.0,4,m,82,3,3,manufacturing director,4,divorced,8578.0,19989,3,,,0.14,3.0,3,,1,12.0,4,2.0,9,,4,7,8578.0,1977,1000000000.0,,True
252,27.0,False,rarely,728.0,,23,1,medical,1864.0,2,f,36,2,2,sales representative,3,married,,7018,1,True,False,0.21,4.0,4,,1,,5,3.0,9,,5,8,,1996,1000000000.0,,False
253,31.0,False,,311.0,,36,3,life sciences,1881.0,2,m,89,3,2,laboratory technician,3,divorced,4197.0,18624,1,True,False,0.11,3.0,1,,1,10.0,2,3.0,10,,0,2,4197.0,1992,1000000000.0,,False
254,45.0,False,rarely,556.0,research & development,25,2,life sciences,1888.0,2,f,93,2,2,manufacturing director,4,,,23888,0,True,False,0.13,,4,,2,10.0,2,2.0,9,,3,8,,1978,1000000000.0,research & development,True
255,34.0,False,rarely,937.0,,1,3,marketing,1950.0,1,m,32,3,3,sales executive,4,,9888.0,6770,1,True,False,0.21,4.0,1,,0,14.0,3,2.0,14,,2,1,9888.0,1989,1000000000.0,,False
256,31.0,False,,1125.0,research & development,1,3,life sciences,,4,m,48,1,2,research scientist,1,married,,5771,1,True,,0.21,,2,,0,10.0,6,3.0,10,,8,7,,1992,1000000000.0,research & development,True
257,35.0,False,,1224.0,,7,4,,1962.0,3,f,55,3,2,sales executive,4,,,13586,1,True,True,0.11,3.0,4,80.0,0,10.0,2,3.0,10,,0,9,,1988,1000000000.0,,False
258,39.0,False,rarely,119.0,,15,4,marketing,1975.0,2,m,77,3,4,sales executive,1,single,13341.0,25098,0,True,False,0.12,3.0,1,,0,21.0,3,3.0,20,,11,10,13341.0,1984,1000000000.0,,False
259,40.0,False,rarely,444.0,,2,2,marketing,1986.0,2,f,92,3,2,sales executive,2,married,5677.0,4258,3,,False,0.14,3.0,3,,1,,4,3.0,11,,5,10,5677.0,1983,1000000000.0,,True
260,30.0,False,rarely,911.0,,1,2,medical,,4,m,76,3,1,laboratory technician,2,married,,4077,1,,False,0.13,3.0,3,80.0,0,12.0,6,2.0,12,,1,7,,1993,1000000000.0,,False
261,47.0,False,,,research & development,1,1,,2000.0,3,f,98,3,3,research director,2,married,,17231,0,True,False,0.18,3.0,1,80.0,2,14.0,3,1.0,13,,5,12,,1976,1000000000.0,research & development,True
262,52.0,False,no,585.0,,29,4,,,1,m,,3,1,sales representative,4,divorced,,19788,2,True,,0.15,3.0,2,,2,16.0,3,,9,,0,0,,1971,1000000000.0,,True
263,49.0,False,frequently,,,8,1,,2.0,3,m,61,2,2,research scientist,2,married,,24907,1,True,False,0.23,4.0,4,80.0,1,10.0,3,3.0,10,,1,7,,1974,1000000000.0,,
264,33.0,False,frequently,1392.0,,19,4,life sciences,5.0,19,f,56,3,1,research scientist,3,marreid,2909.0,23159,1,,,0.11,3.0,3,,0,,3,3.0,8,,3,0,2909.0,1990,1000000000.0,,True
265,32.0,False,,1005.0,,2,2,life sciences,,4,m,79,3,1,laboratory technician,4,,,11864,0,,,0.13,3.0,3,80.0,0,8.0,2,2.0,7,,3,6,,1991,1000000000.0,,True
266,38.0,False,frequently,,research & development,23,3,,,4,m,44,2,3,manufacturing director,3,,9526.0,8787,0,,False,0.21,4.0,2,,0,,2,3.0,9,,1,8,9526.0,1985,1000000000.0,research & development,True
267,36.0,False,rarely,1299.0,research & development,27,3,medical,,3,m,94,3,2,healthcare representative,3,,,16577,6,True,,0.13,3.0,2,,2,17.0,3,2.0,7,,7,7,,1987,1000000000.0,research & development,True
